,index,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,player_id
272,3418,3418,Jake Voskuhl,PHX,26.0,210.82,111.13004,Connecticut,USA,2000,2,33,66,6.6,5.2,0.9,-1.0,0.086,0.16399999999999998,0.129,0.5770000000000001,0.053,2003-04,273
273,8621,8621,Miles Plumlee,MIL,27.0,210.82,112.944408,Duke,USA,2012,1,26,61,5.1,3.8,0.3,-4.5,0.121,0.174,0.154,0.606,0.03,2015-16,274
274,6495,6495,Al Horford,ATL,25.0,208.28,111.13004,Florida,Dominican Republic,2007,1,3,77,15.3,9.3,3.5,0.2,0.081,0.233,0.199,0.5870000000000001,0.16899999999999998,2010-11,275
275,1350,1350,DeMarco Johnson,NYK,24.0,205.74,111.13004,North Carolina-Charlotte,USA,1998,2,38,5,1.2,1.4,0.0,-0.3,0.097,0.105,0.154,0.333,0.0,1999-00,276
276,3833,3833,Brad Miller,SAC,29.0,213.36,118.38751200000002,Purdue,USA,Undrafted,Undrafted,Undrafted,56,15.6,9.3,3.9,4.9,0.077,0.198,0.175,0.596,0.16,2004-05,277
277,5544,5544,Joe Alexander,MIL,22.0,203.2,104.32616,West Virginia,USA,2008,1,8,59,4.7,1.9,0.7,-3.1,0.068,0.125,0.201,0.494,0.094,2008-09,278
278,2574,2574,Jason Hart,SAS,24.0,187.96,82.10015200000002,Syracuse,USA,2000,2,49,10,2.6,1.3,1.2,5.0,0.058,0.123,0.161,0.601,0.231,2001-02,279
279,9682,9682,David Stockton,UTA,27.0,180.34,74.84268,Gonzaga,USA,Undrafted,Undrafted,Undrafted,3,3.3,0.0,0.0,-46.3,0.0,0.0,0.25,1.05,0.0,2017-18,280
280,3399,3399,Jason Richardson,GSW,23.0,198.12,102.0582,Michigan State,USA,2001,1,5,78,18.7,6.7,2.9,-0.3,0.047,0.151,0.256,0.504,0.14300000000000002,2003-04,281
281,6653,6653,Royal Ivey,OKC,29.0,193.04,97.52228,Texas,USA,2004,2,37,25,1.6,0.6,0.3,-8.9,0.014,0.099,0.13,0.527,0.077,2010-11,282
282,2344,2344,Walt Williams,HOU,32.0,203.2,104.32616,Maryland,USA,1992,1,7,48,9.4,3.4,1.4,-4.1,0.038,0.129,0.195,0.5379999999999999,0.107,2001-02,283
283,8256,8256,C.J. Watson,IND,31.0,187.96,79.3786,Tennessee,USA,Undrafted,Undrafted,Undrafted,57,10.0,2.9,3.6,-0.6,0.014,0.113,0.185,0.581,0.229,2014-15,284
284,11112,11112,Michael Carter-Williams,ORL,28.0,195.58,86.18248,Syracuse,USA,2013,1,11,40,6.7,3.4,2.5,-0.3,0.052000000000000005,0.128,0.172,0.52,0.205,2019-20,285
285,850,850,J.R. Reid,CHH,30.0,208.28,112.037224,North Carolina,USA,1989,1,5,79,4.9,2.7,0.6,1.2,0.078,0.14800000000000002,0.179,0.517,0.078,1997-98,286
286,3006,3006,Kerry Kittles,NJN,29.0,195.58,81.64656,Villanova,USA,1996,1,8,65,13.0,3.9,2.6,5.4,0.03,0.117,0.191,0.55,0.15,2002-03,287
287,5274,5274,Tracy McGrady,HOU,29.0,203.2,101.151016,None,USA,1997,1,9,66,21.6,5.1,5.9,5.7,0.019,0.134,0.303,0.487,0.294,2007-08,288
288,4004,4004,Nikoloz Tskitishvili,PHX,23.0,213.36,102.0582,None,Georgia,2002,1,5,17,2.1,1.3,0.2,-13.3,0.087,0.131,0.219,0.417,0.057,2005-06,289
289,9145,9145,Aaron Gordon,ORL,21.0,205.74,99.79024,Arizona,USA,2014,1,4,80,12.7,5.1,1.9,-2.8,0.054000000000000006,0.141,0.2,0.53,0.097,2016-17,290
290,2191,2191,Ryan Bowen,DEN,25.0,200.66,99.79024,Iowa,USA,1998,2,55,57,3.4,2.0,0.5,-2.4,0.093,0.083,0.117,0.585,0.068,2000-01,291
291,7816,7816,Derrick Rose,CHI,25.0,190.5,86.18248,Memphis,USA,2008,1,1,10,15.9,3.2,4.3,-3.3,0.031,0.076,0.295,0.446,0.257,2013-14,292
292,2452,2452,Darrell Armstrong,ORL,34.0,185.42,81.64656,Fayetteville State,USA,Undrafted,Undrafted,Undrafted,82,12.4,3.9,5.5,3.2,0.033,0.097,0.17800000000000002,0.5529999999999999,0.249,2001-02,293
293,9523,9523,George Hill,UTA,31.0,190.5,85.275296,Indiana Purdue-Indianapolis,USA,2008,1,26,49,16.9,3.4,4.2,8.6,0.017,0.105,0.236,0.599,0.227,2016-17,294
294,10563,10563,Milos Teodosic,LAC,32.0,195.58,88.904032,None,Serbia,Undrafted,Undrafted,Undrafted,15,3.2,1.1,2.1,5.4,0.021,0.084,0.171,0.557,0.26,2018-19,295
295,3082,3082,Michael Curry,TOR,35.0,195.58,95.25431999999999,Georgia Southern,USA,Undrafted,Undrafted,Undrafted,70,2.9,1.2,0.8,-6.0,0.021,0.06,0.111,0.46,0.083,2003-04,296
296,1905,1905,Alan Henderson,ATL,28.0,205.74,106.59412,Indiana,USA,1995,1,16,73,10.5,5.6,0.7,-8.8,0.109,0.147,0.224,0.487,0.05,2000-01,297
297,3585,3585,Kelvin Cato,ORL,30.0,210.82,124.7378,Iowa State,USA,1997,1,15,62,7.0,6.7,0.6,2.7,0.077,0.221,0.122,0.6,0.039,2004-05,298
298,6291,6291,Linas Kleiza,TOR,26.0,203.2,111.13004,Missouri,Lithuania,2005,1,27,39,11.2,4.5,1.0,-4.9,0.042,0.163,0.214,0.502,0.06,2010-11,299
299,1795,1795,Derek Fisher,LAL,26.0,185.42,90.7184,Arkansas-Little Rock,USA,1996,1,24,20,11.5,3.0,4.4,11.1,0.008,0.08900000000000001,0.153,0.534,0.181,2000-01,300
300,2039,2039,Juwan Howard,DAL,28.0,205.74,113.398,Michigan,USA,1994,1,5,81,18.0,7.1,2.8,-1.4,0.067,0.156,0.246,0.527,0.135,2000-01,301
301,4489,4489,Ime Udoka,POR,29.0,195.58,99.79024,Portland State,USA,Undrafted,Undrafted,Undrafted,75,8.4,3.7,1.5,-3.6,0.054000000000000006,0.111,0.13699999999999998,0.569,0.085,2006-07,302
302,5190,5190,Kevin Ollie,PHI,35.0,187.96,88.45044,Connecticut,USA,Undrafted,Undrafted,Undrafted,40,1.8,0.5,1.0,8.5,0.015,0.062,0.118,0.463,0.177,2007-08,303
303,6761,6761,Chris Kaman,NOH,30.0,213.36,120.20188,Central Michigan,USA,2003,1,6,47,13.1,7.7,2.1,-2.6,0.08,0.231,0.265,0.478,0.134,2011-12,304
304,10889,10889,Royce O'Neale,UTA,26.0,193.04,102.511792,Baylor,USA,Undrafted,Undrafted,Undrafted,63,6.1,5.3,2.6,6.1,0.013,0.158,0.09,0.5820000000000001,0.115,2019-20,305
305,7066,7066,Blake Griffin,LAC,23.0,208.28,113.851592,Oklahoma,USA,2009,1,1,66,20.7,10.9,3.2,6.9,0.107,0.244,0.266,0.557,0.156,2011-12,306
306,8455,8455,Reggie Evans,SAC,35.0,203.2,111.13004,Iowa,USA,Undrafted,Undrafted,Undrafted,47,3.7,6.4,0.7,-4.4,0.149,0.32299999999999995,0.129,0.49,0.065,2014-15,307
307,9511,9511,Derrick Favors,UTA,25.0,208.28,120.20188,Georgia Tech,USA,2010,1,3,50,9.5,6.1,1.1,2.8,0.092,0.205,0.208,0.512,0.079,2016-17,308
308,5331,5331,Robert Swift,SEA,22.0,215.9,111.13004,None,USA,2004,1,12,8,1.8,2.3,0.1,-16.9,0.07400000000000001,0.154,0.123,0.391,0.014,2007-08,309
309,8798,8798,Khris Middleton,MIL,24.0,203.2,106.140528,Texas A&M,USA,2012,2,39,79,18.2,3.8,4.2,-0.1,0.018000000000000002,0.103,0.229,0.56,0.183,2015-16,310
310,5950,5950,Carl Landry,SAC,26.0,205.74,112.490816,Purdue,USA,2007,2,31,80,16.8,5.9,0.8,-2.9,0.086,0.136,0.227,0.6,0.048,2009-10,311
311,4710,4710,Renaldo Major,GSW,25.0,200.66,86.18248,Fresno State,USA,Undrafted,Undrafted,Undrafted,1,5.0,2.0,0.0,21.5,0.0,0.091,0.171,0.23,0.0,2006-07,312
312,1457,1457,Aaron Williams,WAS,28.0,205.74,102.0582,Xavier,USA,Undrafted,Undrafted,Undrafted,81,7.6,5.0,0.7,2.2,0.122,0.18600000000000005,0.18,0.5720000000000001,0.062,1999-00,313
313,3609,3609,Lorenzen Wright,MEM,29.0,210.82,108.86208,Memphis,USA,1996,1,7,80,9.6,7.7,1.1,1.3,0.093,0.233,0.181,0.501,0.066,2004-05,314
314,11067,11067,KZ Okpala,MIA,20.0,203.2,97.52228,Stanford,USA,2019,2,32,5,1.4,1.0,0.2,-31.7,0.038,0.16,0.102,0.595,0.077,2019-20,315
315,9306,9306,Ryan Kelly,ATL,26.0,210.82,104.32616,Duke,USA,2013,2,48,16,1.6,1.1,0.5,2.6,0.01,0.168,0.147,0.408,0.116,2016-17,316
316,1662,1662,Lindsey Hunter,DET,29.0,187.96,88.45044,Jackson State,USA,1993,1,10,82,12.7,3.0,4.0,1.9,0.014,0.085,0.165,0.5429999999999999,0.171,1999-00,317
317,2088,2088,Paul Pierce,BOS,23.0,198.12,104.32616,Kansas,USA,1998,1,10,82,25.3,6.4,3.1,-1.3,0.034,0.16699999999999998,0.306,0.563,0.166,2000-01,318
318,3079,3079,Michael Olowokandi,MIN,29.0,213.36,122.46984,Pacific,Nigeria,1998,1,1,43,6.5,5.7,0.6,10.3,0.104,0.18,0.192,0.446,0.041,2003-04,319
319,5121,5121,Marcus Williams,NJN,22.0,190.5,92.98636,Connecticut,USA,2006,1,22,53,5.9,1.9,2.6,-11.2,0.019,0.124,0.212,0.499,0.285,2007-08,320
320,5471,5471,Anthony Roberson,CHI,26.0,187.96,81.64656,Florida,USA,Undrafted,Undrafted,Undrafted,29,4.1,0.8,0.7,-11.5,0.022,0.066,0.206,0.487,0.124,2008-09,321
321,4328,4328,Jackson Vroman,NOK,25.0,208.28,99.79024,Iowa State,USA,2004,2,31,41,1.8,2.1,0.3,2.0,0.099,0.161,0.123,0.428,0.042,2005-06,322
322,10255,10255,Channing Frye,CLE,36.0,213.36,115.66596,Arizona,USA,2005,1,8,36,3.6,1.4,0.6,-22.7,0.01,0.158,0.174,0.524,0.1,2018-19,323
323,35,35,Derrick McKey,IND,30.0,205.74,92.98636,Alabama,USA,1987,1,9,50,8.0,4.8,2.7,-0.2,0.067,0.127,0.16699999999999998,0.462,0.154,1996-97,324
324,7556,7556,Anthony Davis,NOH,20.0,208.28,99.79024,Kentucky,USA,2012,1,1,64,13.5,8.2,1.0,-5.5,0.106,0.236,0.215,0.5589999999999999,0.06,2012-13,325
325,50,50,Donyell Marshall,GSW,24.0,205.74,104.32616,Connecticut,USA,1994,1,4,61,7.3,4.5,0.9,-8.6,0.098,0.21,0.222,0.478,0.08800000000000001,1996-97,326
326,1110,1110,Litterial Green,CLE,29.0,185.42,83.91452,Georgia,USA,1992,2,39,1,0.0,0.0,0.0,-42.0,0.0,0.0,0.333,0.0,0.0,1998-99,327
327,4734,4734,Wally Szczerbiak,BOS,30.0,200.66,110.676448,Miami (OH),USA,1999,1,6,32,15.0,3.1,1.7,-3.4,0.021,0.111,0.249,0.54,0.107,2006-07,328
328,4568,4568,Bostjan Nachbar,NJN,26.0,205.74,100.243832,None,Slovenia,2002,1,15,76,9.2,3.3,0.8,0.2,0.021,0.171,0.193,0.614,0.07200000000000001,2006-07,329
329,8736,8736,Jerami Grant,PHI,22.0,203.2,95.25431999999999,Syracuse,USA,2014,2,39,77,9.7,4.7,1.8,-9.1,0.051,0.139,0.183,0.506,0.106,2015-16,330
330,95,95,Glenn Robinson,MIL,24.0,200.66,106.59412,Purdue,USA,1994,1,1,80,21.1,6.3,3.1,-2.9,0.051,0.14400000000000002,0.278,0.528,0.146,1996-97,331
331,5245,5245,Shavlik Randolph,PHI,24.0,208.28,108.86208,Duke,USA,Undrafted,Undrafted,Undrafted,9,0.9,1.2,0.3,25.3,0.36,0.087,0.238,0.28600000000000003,0.13,2007-08,332
332,6524,6524,Brian Skinner,MIL,35.0,205.74,115.66596,Baylor,USA,1998,1,22,2,0.0,0.0,0.0,-95.6,0.0,0.0,0.0,0.0,0.0,2010-11,333
333,1530,1530,Cherokee Parks,VAN,27.0,210.82,108.86208,Duke,USA,1995,1,12,56,3.0,3.3,0.6,-6.2,0.079,0.191,0.107,0.521,0.068,1999-00,334
334,7698,7698,Quincy Acy,SAC,23.0,200.66,102.0582,Baylor,USA,2012,2,37,63,2.7,3.4,0.4,-7.8,0.092,0.19,0.101,0.52,0.051,2013-14,335
335,6412,6412,Darrell Arthur,MEM,23.0,205.74,106.59412,Kansas,USA,2008,1,27,80,9.1,4.3,0.7,2.0,0.08199999999999999,0.16699999999999998,0.21600000000000005,0.534,0.056,2010-11,336
336,1730,1730,Mirsad Turkcan,MIL,24.0,205.74,97.975872,None,USA,1998,1,18,17,1.9,1.9,0.3,-23.8,0.14,0.299,0.238,0.397,0.119,1999-00,337
337,2232,2232,Popeye Jones,WAS,32.0,203.2,113.398,Murray State,USA,1992,2,41,79,7.0,7.3,1.6,1.5,0.13699999999999998,0.211,0.156,0.49,0.103,2001-02,338
338,761,761,Anthony Bowie,NYK,34.0,198.12,90.7184,Oklahoma,USA,1986,3,66,27,2.8,1.0,0.4,-2.2,0.049,0.094,0.151,0.586,0.078,1997-98,339
339,8296,8296,Jodie Meeks,DET,27.0,193.04,95.25431999999999,Kentucky,USA,2009,2,41,60,11.1,1.7,1.3,-3.8,0.009000000000000001,0.071,0.202,0.5479999999999999,0.091,2014-15,340
340,4031,4031,Kevin Martin,SAC,23.0,200.66,83.91452,Western Carolina,USA,2004,1,26,72,10.8,3.6,1.3,0.8,0.036000000000000004,0.122,0.172,0.604,0.085,2005-06,341
341,1433,1433,Armen Gilliam,UTA,36.0,205.74,117.93392,Nevada-Las Vegas,USA,1987,1,2,50,6.7,4.2,0.8,-4.7,0.104,0.203,0.234,0.486,0.106,1999-00,342
342,3405,3405,Jarvis Hayes,WAS,22.0,200.66,99.79024,Georgia,USA,2003,1,10,70,9.6,3.8,1.5,-7.2,0.037000000000000005,0.108,0.18600000000000005,0.456,0.092,2003-04,343
343,214,214,Chris Morris,UTA,31.0,203.2,99.79024,Auburn,USA,1988,1,4,73,4.3,2.2,0.6,-7.3,0.049,0.155,0.17800000000000002,0.486,0.075,1996-97,344
344,11143,11143,Norvel Pelle,PHI,27.0,208.28,104.779752,None,USA,Undrafted,Undrafted,Undrafted,20,2.1,3.0,0.4,-16.4,0.085,0.237,0.126,0.521,0.056,2019-20,345
345,7888,7888,Iman Shumpert,NYK,24.0,195.58,99.79024,Georgia Tech,USA,2011,1,17,74,6.7,4.2,1.7,5.2,0.048,0.14,0.142,0.48,0.097,2013-14,346
346,9480,9480,Domantas Sabonis,OKC,21.0,210.82,108.86208,Gonzaga,Lithuania,2016,1,11,81,5.9,3.6,1.0,0.2,0.032,0.16399999999999998,0.158,0.469,0.073,2016-17,347
347,2998,2998,Kelvin Cato,HOU,28.0,210.82,124.7378,Iowa State,USA,1997,1,15,73,4.5,5.9,0.3,0.1,0.122,0.272,0.134,0.535,0.027000000000000003,2002-03,348
348,3912,3912,Jason Terry,DAL,27.0,187.96,81.64656,Arizona,USA,1999,1,10,80,12.4,2.4,5.4,9.8,0.018000000000000002,0.067,0.181,0.606,0.279,2004-05,349
349,900,900,Brent Barry,CHI,27.0,198.12,88.45044,Oregon State,USA,1995,1,15,37,11.1,3.9,3.1,-11.2,0.036000000000000004,0.111,0.18600000000000005,0.514,0.193,1998-99,350
350,6329,6329,Goran Dragic,HOU,25.0,190.5,86.18248,None,Slovenia,2008,2,45,70,7.5,2.0,2.9,-6.7,0.032,0.1,0.228,0.524,0.29100000000000004,2010-11,351
351,4484,4484,Earl Boykins,MIL,31.0,165.1,60.327736,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,66,14.6,2.1,4.4,-5.9,0.026,0.05,0.213,0.5479999999999999,0.241,2006-07,352
352,461,461,Malik Rose,SAS,23.0,200.66,113.398,Drexel,USA,1996,2,44,53,3.0,1.7,0.4,-6.8,0.104,0.131,0.212,0.485,0.086,1997-98,353
353,6325,6325,Ime Udoka,SAS,33.0,195.58,99.79024,Portland State,USA,Undrafted,Undrafted,Undrafted,20,0.7,1.0,0.7,0.6,0.041,0.12,0.109,0.285,0.153,2010-11,354
354,10814,10814,Anthony Tolliver,MEM,34.0,203.2,108.86208,Creighton,USA,Undrafted,Undrafted,Undrafted,46,3.5,2.9,0.7,-7.0,0.037000000000000005,0.135,0.11,0.493,0.061,2019-20,355
355,5224,5224,Thabo Sefolosha,CHI,24.0,200.66,97.52228,None,Switzerland,2006,1,13,69,6.7,3.7,1.9,-2.3,0.04,0.168,0.175,0.4970000000000001,0.146,2007-08,356
356,4474,4474,Dirk Nowitzki,DAL,29.0,213.36,111.13004,None,Germany,1998,1,9,78,24.6,8.9,3.4,11.1,0.054000000000000006,0.238,0.289,0.605,0.16899999999999998,2006-07,357
357,9891,9891,Stanley Johnson,DET,22.0,200.66,111.13004,Arizona,USA,2015,1,8,69,8.7,3.7,1.6,-0.6,0.017,0.115,0.161,0.48,0.086,2017-18,358
358,5140,5140,Nazr Mohammed,CHA,30.0,208.28,113.398,Kentucky,USA,1998,1,29,82,7.8,6.0,0.9,-6.5,0.13,0.205,0.194,0.5329999999999999,0.07400000000000001,2007-08,359
359,2464,2464,Dalibor Bagaric,CHI,21.0,215.9,122.46984,None,Croatia,2000,1,24,50,3.7,3.2,0.5,-11.9,0.1,0.201,0.188,0.443,0.059,2001-02,360
360,1758,1758,Jelani McCoy,SEA,23.0,208.28,111.13004,UCLA,USA,1998,2,33,70,4.5,3.6,0.8,-4.2,0.091,0.153,0.155,0.52,0.08199999999999999,2000-01,361
361,6289,6289,Marcus Banks,TOR,29.0,187.96,92.98636,Nevada-Las Vegas,USA,2003,1,13,3,2.0,0.3,1.0,17.1,0.0,0.067,0.145,0.5429999999999999,0.188,2010-11,362
362,533,533,Lamond Murray,LAC,25.0,200.66,107.047712,California,USA,1994,1,7,79,15.4,6.1,1.8,-8.2,0.077,0.14,0.223,0.5479999999999999,0.099,1997-98,363
363,2611,2611,Eddy Curry,CHI,19.0,210.82,129.27372,None,USA,2001,1,4,72,6.7,3.8,0.3,-11.1,0.113,0.162,0.207,0.54,0.039,2001-02,364
364,10997,10997,Thon Maker,DET,23.0,213.36,100.243832,None,South Sudan,2016,1,10,58,4.6,2.8,0.7,-7.6,0.071,0.154,0.16,0.5870000000000001,0.08800000000000001,2019-20,365
365,10246,10246,CJ Miles,MEM,32.0,198.12,99.79024,None,USA,2005,2,34,53,6.4,1.8,0.7,-1.7,0.014,0.09,0.173,0.504,0.061,2018-19,366
366,10264,10264,Alex Len,ATL,26.0,215.9,113.398,Maryland,Ukraine,2013,1,5,77,11.1,5.5,1.1,-4.4,0.09,0.159,0.214,0.575,0.086,2018-19,367
367,3546,3546,Obinna Ekezie,ATL,29.0,205.74,122.46984,Maryland,Nigeria,1999,2,37,42,5.5,4.3,0.3,-5.5,0.114,0.179,0.165,0.516,0.023,2004-05,368
368,4397,4397,David West,NOK,25.0,205.74,108.86208,Xavier,USA,2003,1,18,74,17.1,7.4,1.2,-4.3,0.077,0.18600000000000005,0.229,0.5539999999999999,0.07,2005-06,369
369,10381,10381,Stanley Johnson,NOP,23.0,200.66,111.13004,Arizona,USA,2015,1,8,66,6.9,3.3,1.3,-7.9,0.025,0.142,0.18600000000000005,0.485,0.118,2018-19,370
370,2684,2684,Corey Maggette,LAC,23.0,198.12,103.418976,Duke,USA,1999,1,13,64,16.8,5.0,1.9,-6.7,0.043,0.13699999999999998,0.244,0.564,0.112,2002-03,371
371,3299,3299,Cherokee Parks,GSW,31.0,210.82,108.86208,Duke,USA,1995,1,12,12,1.0,0.8,0.1,-12.6,0.08,0.13,0.12,0.475,0.03,2003-04,372
372,6512,6512,Carl Landry,NOH,27.0,205.74,112.490816,Purdue,USA,2007,2,31,76,11.9,4.6,0.8,-4.5,0.094,0.112,0.207,0.555,0.052000000000000005,2010-11,373
373,8145,8145,Willie Green,ORL,33.0,190.5,92.98636,Detroit Mercy,USA,2003,2,41,52,5.9,1.5,1.3,-4.7,0.017,0.075,0.177,0.477,0.121,2014-15,374
374,7724,7724,Vince Carter,DAL,37.0,198.12,99.79024,North Carolina,USA,1998,1,5,81,11.9,3.5,2.6,3.0,0.038,0.125,0.229,0.539,0.17,2013-14,375
375,3524,3524,Matt Carroll,CHA,24.0,198.12,96.161504,Notre Dame,USA,Undrafted,Undrafted,Undrafted,25,9.0,2.4,0.7,2.3,0.032,0.12,0.246,0.517,0.07,2004-05,376
376,7741,7741,Alexey Shved,MIN,25.0,198.12,84.821704,None,Russia,Undrafted,Undrafted,Undrafted,63,4.0,1.3,1.1,-3.6,0.033,0.099,0.213,0.452,0.162,2013-14,377
377,1068,1068,Marty Conlon,MIA,31.0,208.28,101.604608,Providence,USA,Undrafted,Undrafted,Undrafted,7,1.1,0.7,0.1,-10.7,0.033,0.125,0.204,0.28800000000000003,0.045,1998-99,378
378,9205,9205,Marcelo Huertas,LAL,34.0,190.5,90.7184,None,Brazil,Undrafted,Undrafted,Undrafted,23,2.7,1.0,2.3,-12.3,0.009000000000000001,0.116,0.171,0.417,0.311,2016-17,379
379,2638,2638,Shawn Bradley,DAL,31.0,228.6,124.7378,Brigham Young,USA,1993,1,2,81,6.7,5.9,0.7,10.0,0.098,0.204,0.138,0.601,0.047,2002-03,380
380,8543,8543,Malcolm Lee,PHI,25.0,195.58,90.7184,UCLA,USA,2011,2,43,1,0.0,0.0,0.0,66.7,0.0,0.0,0.192,0.0,0.0,2014-15,381
381,9144,9144,Aaron Harrison,CHA,22.0,198.12,95.25431999999999,Kentucky,USA,Undrafted,Undrafted,Undrafted,5,0.2,0.6,0.6,-18.6,0.0,0.2,0.142,0.102,0.375,2016-17,382
382,5875,5875,Jason Collins,ATL,31.0,213.36,115.66596,Stanford,USA,2001,1,18,24,0.7,0.6,0.2,-11.0,0.052000000000000005,0.083,0.111,0.335,0.053,2009-10,383
383,10812,10812,Ante Zizic,CLE,23.0,208.28,120.655472,None,Croatia,2016,1,23,22,4.4,3.0,0.3,1.3,0.084,0.211,0.168,0.597,0.038,2019-20,384
384,10337,10337,D.J. Augustin,ORL,31.0,182.88,83.007336,Texas,USA,2008,1,9,81,11.7,2.5,5.3,3.2,0.018000000000000002,0.071,0.16899999999999998,0.616,0.258,2018-19,385
385,2447,2447,DeSagana Diop,CLE,20.0,213.36,136.0776,None,Senegal,2001,1,8,18,1.4,0.9,0.3,-1.4,0.057,0.118,0.182,0.401,0.069,2001-02,386
386,2069,2069,Larry Robinson,ATL,33.0,190.5,81.64656,Centenary (LA),USA,Undrafted,Undrafted,Undrafted,34,5.9,2.6,1.1,-6.4,0.043,0.122,0.157,0.511,0.1,2000-01,387
387,8144,8144,Wilson Chandler,DEN,28.0,203.2,102.0582,DePaul,USA,2007,1,23,78,13.9,6.1,1.7,-5.1,0.041,0.174,0.201,0.523,0.086,2014-15,388
388,1254,1254,Greg Ostertag,UTA,26.0,218.44,127.00576,Kansas,USA,1995,1,28,48,5.7,7.3,0.5,12.6,0.105,0.198,0.11,0.523,0.027000000000000003,1998-99,389
389,8492,8492,Toney Douglas,NOP,29.0,187.96,88.45044,Florida State,USA,2009,1,29,12,4.3,1.8,2.0,5.0,0.015,0.13,0.187,0.45,0.214,2014-15,390
390,4977,4977,Hilton Armstrong,NOH,23.0,210.82,106.59412,Connecticut,USA,2006,1,12,65,2.7,2.5,0.4,-1.3,0.103,0.177,0.152,0.498,0.048,2007-08,391
391,1113,1113,Loy Vaught,DET,31.0,205.74,108.86208,Michigan,USA,1990,1,13,37,3.4,3.9,0.3,-0.6,0.09,0.259,0.181,0.394,0.043,1998-99,392
392,7476,7476,Danny Green,SAS,26.0,198.12,95.25431999999999,North Carolina,USA,2009,2,46,80,10.5,3.1,1.8,7.8,0.02,0.103,0.168,0.6,0.095,2012-13,393
393,5076,5076,Channing Frye,POR,25.0,210.82,112.490816,Arizona,USA,2005,1,8,78,6.8,4.5,0.7,0.5,0.094,0.221,0.196,0.529,0.073,2007-08,394
394,9851,9851,Tyler Ennis,LAL,23.0,190.5,87.996848,Syracuse,Canada,2014,1,18,54,4.1,1.8,1.9,-1.7,0.026,0.101,0.16899999999999998,0.473,0.234,2017-18,395
395,5711,5711,Theo Ratliff,PHI,36.0,208.28,106.59412,Wyoming,USA,1995,1,18,46,1.9,2.8,0.2,-1.0,0.097,0.171,0.075,0.56,0.024,2008-09,396
396,7095,7095,Amir Johnson,TOR,25.0,205.74,95.25431999999999,None,USA,2005,2,56,64,7.1,6.4,1.2,0.7,0.115,0.189,0.14300000000000002,0.6,0.085,2011-12,397
397,7609,7609,Carlos Boozer,CHI,31.0,205.74,120.655472,Duke,USA,2002,2,34,79,16.2,9.8,2.3,-2.7,0.077,0.273,0.258,0.51,0.132,2012-13,398
398,7381,7381,J.J. Barea,MIN,29.0,182.88,79.3786,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,74,11.3,2.8,4.0,-2.0,0.021,0.119,0.25,0.51,0.301,2012-13,399
399,2980,2980,Marcus Haislip,MIL,22.0,208.28,104.32616,Tennessee,USA,2002,1,13,39,4.1,1.4,0.2,-3.8,0.054000000000000006,0.087,0.199,0.474,0.036000000000000004,2002-03,400
400,5211,5211,Kwame Brown,MEM,26.0,210.82,122.46984,None,USA,2001,1,1,38,4.8,4.9,1.2,-4.9,0.081,0.203,0.14800000000000002,0.4970000000000001,0.099,2007-08,401
401,9069,9069,Goran Dragic,MIA,30.0,190.5,86.18248,None,Slovenia,2008,2,45,72,14.1,3.8,5.8,4.1,0.026,0.101,0.215,0.537,0.276,2015-16,402
402,5554,5554,Jawad Williams,CLE,26.0,205.74,98.883056,North Carolina,USA,Undrafted,Undrafted,Undrafted,10,1.2,0.2,0.0,13.5,0.063,0.059,0.318,0.5,0.0,2008-09,403
403,4706,4706,Ray Allen,SEA,31.0,195.58,92.98636,Connecticut,USA,1996,1,5,55,26.4,4.5,4.1,-1.9,0.03,0.103,0.293,0.564,0.183,2006-07,404
404,9457,9457,CJ McCollum,POR,25.0,190.5,86.18248,Lehigh,USA,2013,1,10,80,23.0,3.6,3.6,1.2,0.024,0.09,0.274,0.585,0.175,2016-17,405
405,6203,6203,Marcus Haislip,SAS,29.0,208.28,104.32616,Tennessee,USA,2002,1,13,10,2.5,1.0,0.0,-2.6,0.108,0.13,0.281,0.539,0.0,2009-10,406
406,5441,5441,Delonte West,CLE,25.0,190.5,81.64656,Saint Joseph's,USA,2004,1,24,64,11.7,3.2,3.5,15.3,0.018000000000000002,0.09,0.168,0.5589999999999999,0.162,2008-09,407
407,457,457,Mario Elie,HOU,34.0,195.58,95.25431999999999,American International,USA,1985,7,160,73,8.4,2.1,3.0,-0.6,0.024,0.069,0.145,0.575,0.173,1997-98,408
408,10509,10509,Kyle Kuzma,LAL,23.0,205.74,99.79024,Utah,USA,2017,1,27,70,18.7,5.5,2.5,-1.3,0.025,0.127,0.233,0.546,0.113,2018-19,409
409,3265,3265,Shawn Marion,PHX,26.0,200.66,97.52228,Nevada-Las Vegas,USA,1999,1,9,79,19.0,9.3,2.7,-2.9,0.07400000000000001,0.189,0.227,0.513,0.116,2003-04,410
410,360,360,Kendall Gill,NJN,29.0,195.58,97.975872,Illinois,USA,1990,1,5,82,21.8,6.1,4.0,-3.6,0.058,0.114,0.255,0.53,0.182,1996-97,411
